MES_COTIZACION,COD_CLIENTE,COD_SOL,GARANTIA,IMPORTE,PLAZO,TEA_MINIMA,FLG_DESEMBOLSO
1/02/2019,==BBVAPE366537675,==BBVAPE8711247,SIN GARANTIA,150000,48,0.1395,1
1/02/2019,==BBVAPE398703225,==BBVAPE8788485,SIN GARANTIA,46600,60,0.18899999999999997,0
1/02/2019,==BBVAPE407088309,==BBVAPE8926977,SIN GARANTIA,27100,60,0.18899999999999997,0
1/02/2019,==BBVAPE412224087,==BBVAPE8677353,SIN GARANTIA,50000,60,0.185,0
1/02/2019,==BBVAPE19470747,==BBVAPE8771601,DINERARIA,4000,10,0.2274,0
1/02/2019,==BBVAPE19470747,==BBVAPE8782365,DINERARIA,4000,10,0.2274,1
1/02/2019,==BBVAPE360460587,==BBVAPE8941701,SIN GARANTIA,30000,36,0.165,1
1/02/2019,==BBVAPE376807233,==BBVAPE8922909,NO DINERARIA,552560,115,0.1345,0
1/02/2019,==BBVAPE268986621,==BBVAPE8739633,DINERARIA,310000,48,0.1415,0
1/02/2019,==BBVAPE367688973,==BBVAPE8660379,SIN GARANTIA,1000,12,0.327,1
1/02/2019,==BBVAPE405035913,==BBVAPE8715567,SIN GARANTIA,5000,36,0.2925,1
1/02/2019,==BBVAPE365589687,==BBVAPE8663601,SIN GARANTIA,10000,36,0.1985,1
1/02/2019,==BBVAPE410644605,==BBVAPE8918787,SIN GARANTIA,30000,36,0.18600000000000003,0
1/02/2019,==BBVAPE382465317,==BBVAPE8963949,SIN GARANTIA,46700,60,0.187,1
1/02/2019,==BBVAPE360329457,==BBVAPE8917815,SIN GARANTIA,5000,60,0.302,0
1/02/2019,==BBVAPE468614019,==BBVAPE8679423,SIN GARANTIA,6300,36,0.2925,1
1/02/2019,==BBVAPE60020139,==BBVAPE8786937,NO DINERARIA,70000,60,0.185,0
1/02/2019,==BBVAPE60020139,==BBVAPE8908797,SIN GARANTIA,70000,60,0.185,0
1/02/2019,==BBVAPE385926465,==BBVAPE8709537,SIN GARANTIA,14000,48,0.1955,1
1/02/2019,==BBVAPE377127039,==BBVAPE8920353,SIN GARANTIA,150000,60,0.1454,0
1/02/2019,==BBVAPE190127793,==BBVAPE8728347,SIN GARANTIA,150000,60,0.1355,0
1/02/2019,==BBVAPE181518555,==BBVAPE8902155,NO DINERARIA,250000,60,0.1335,0
1/02/2019,==BBVAPE367323123,==BBVAPE8774265,SIN GARANTIA,25000,36,0.18899999999999997,0
1/02/2019,==BBVAPE443257689,==BBVAPE8731191,SIN GARANTIA,43700,60,0.188,1
1/02/2019,==BBVAPE214153761,==BBVAPE8799645,SIN GARANTIA,107200,60,0.185,0
1/02/2019,==BBVAPE214153761,==BBVAPE8846337,SIN GARANTIA,107200,60,0.185,0
1/02/2019,==BBVAPE214153761,==BBVAPE8877909,SIN GARANTIA,107200,60,0.185,1
1/02/2019,==BBVAPE398210259,==BBVAPE8727681,SIN GARANTIA,38200,48,0.18899999999999997,0
1/02/2019,==BBVAPE363665217,==BBVAPE8767713,SIN GARANTIA,80000,60,0.1405,1
1/02/2019,==BBVAPE382596699,==BBVAPE8932575,SIN GARANTIA,40000,60,0.18899999999999997,0
1/02/2019,==BBVAPE414423201,==BBVAPE8664555,SIN GARANTIA,1209000,60,0.1345,0
1/02/2019,==BBVAPE231355569,==BBVAPE8854779,SIN GARANTIA,102000,60,0.187,1
1/02/2019,==BBVAPE6496923,==BBVAPE8896755,SIN GARANTIA,30000,60,0.18600000000000003,0
1/02/2019,==BBVAPE421058685,==BBVAPE8726493,SIN GARANTIA,2500,12,0.327,1
1/02/2019,==BBVAPE374414709,==BBVAPE8677047,SIN GARANTIA,200000,60,0.1385,0
1/02/2019,==BBVAPE374414709,==BBVAPE8846481,SIN GARANTIA,150000,60,0.1395,1
1/02/2019,==BBVAPE362433387,==BBVAPE8710401,DINERARIA,300000,60,0.1355,1
1/02/2019,==BBVAPE419628045,==BBVAPE8711409,SIN GARANTIA,33600,60,0.18899999999999997,1
1/02/2019,==BBVAPE402195189,==BBVAPE8473809,SIN GARANTIA,30000,48,0.18899999999999997,1
1/02/2019,==BBVAPE278548185,==BBVAPE8792733,SIN GARANTIA,89200,48,0.188,0
1/02/2019,==BBVAPE173927613,==BBVAPE8732649,SIN GARANTIA,145000,60,0.187,1
1/02/2019,==BBVAPE208330257,==BBVAPE8873103,SIN GARANTIA,160000,60,0.187,0
1/02/2019,==BBVAPE395944761,==BBVAPE8656401,SIN GARANTIA,5000,12,0.302,0
1/02/2019,==BBVAPE233699331,==BBVAPE8821875,SIN GARANTIA,47000,60,0.187,0
1/02/2019,==BBVAPE392760777,==BBVAPE8888349,SIN GARANTIA,22700,36,0.187,0
1/02/2019,==BBVAPE201804177,==BBVAPE8746437,SIN GARANTIA,1200,12,0.327,0
1/02/2019,==BBVAPE368234661,==BBVAPE8764635,SIN GARANTIA,20000,24,0.187,0
1/02/2019,==BBVAPE375929661,==BBVAPE8690511,SIN GARANTIA,20000,36,0.19,0
1/02/2019,==BBVAPE126348861,==BBVAPE8925627,SIN GARANTIA,43800,36,0.165,0
1/02/2019,==BBVAPE258662523,==BBVAPE8665383,SIN GARANTIA,60000,60,0.187,0
1/02/2019,==BBVAPE258662523,==BBVAPE8727411,SIN GARANTIA,60000,60,0.187,0
1/02/2019,==BBVAPE190054911,==BBVAPE8659965,SIN GARANTIA,34600,60,0.18899999999999997,1
1/02/2019,==BBVAPE414172947,==BBVAPE8771493,SIN GARANTIA,20500,60,0.18899999999999997,0
1/02/2019,==BBVAPE383059461,==BBVAPE8735385,SIN GARANTIA,45200,60,0.187,0
1/02/2019,==BBVAPE360616107,==BBVAPE8726331,SIN GARANTIA,13000,24,0.1985,0
1/02/2019,==BBVAPE363444789,==BBVAPE8894757,SIN GARANTIA,60000,60,0.187,0
1/02/2019,==BBVAPE189635817,==BBVAPE8924637,SIN GARANTIA,30000,48,0.188,0
1/02/2019,==BBVAPE381846423,==BBVAPE8714577,SIN GARANTIA,110000,60,0.1355,0
1/02/2019,==BBVAPE374103867,==BBVAPE8926851,SIN GARANTIA,29900,60,0.18899999999999997,0
1/02/2019,==BBVAPE391498185,==BBVAPE8889555,SIN GARANTIA,100200,60,0.18600000000000003,0
1/02/2019,==BBVAPE395972481,==BBVAPE8795019,SIN GARANTIA,31400,60,0.18899999999999997,0
1/02/2019,==BBVAPE372772875,==BBVAPE8717205,SIN GARANTIA,10000,48,0.1975,0
1/02/2019,==BBVAPE366472263,==BBVAPE8871411,SIN GARANTIA,10000,36,0.1975,0
1/02/2019,==BBVAPE224789259,==BBVAPE8737005,SIN GARANTIA,70000,48,0.18600000000000003,0
1/02/2019,==BBVAPE376414167,==BBVAPE8969493,NO DINERARIA,370000,120,0.1335,0
1/02/2019,==BBVAPE426451287,==BBVAPE8749317,SIN GARANTIA,6000,18,0.2925,0
1/02/2019,==BBVAPE378755193,==BBVAPE8948649,SIN GARANTIA,95100,60,0.18600000000000003,0
1/02/2019,==BBVAPE382941471,==BBVAPE8827257,SIN GARANTIA,3500,12,0.327,0
1/02/2019,==BBVAPE377387121,==BBVAPE8735007,NO DINERARIA,250000,60,0.187,0
1/02/2019,==BBVAPE460841403,==BBVAPE8838273,SIN GARANTIA,4900,12,0.327,1
1/02/2019,==BBVAPE163499061,==BBVAPE8842233,SIN GARANTIA,50001,60,0.185,0
1/02/2019,==BBVAPE378653061,==BBVAPE8820741,NO DINERARIA,180630,120,0.142,0
1/02/2019,==BBVAPE110114571,==BBVAPE8719419,SIN GARANTIA,20600,48,0.187,0
1/02/2019,==BBVAPE375285675,==BBVAPE8506281,SIN GARANTIA,18000,36,0.159,1
1/02/2019,==BBVAPE375285675,==BBVAPE8769441,SIN GARANTIA,18000,36,0.159,0
1/02/2019,==BBVAPE413479497,==BBVAPE8742819,SIN GARANTIA,5000,24,0.295,0
1/02/2019,==BBVAPE378805233,==BBVAPE8920083,SIN GARANTIA,30000,60,0.165,0
1/02/2019,==BBVAPE407232543,==BBVAPE8752701,SIN GARANTIA,60000,60,0.188,0
1/02/2019,==BBVAPE399656001,==BBVAPE8822703,SIN GARANTIA,21600,24,0.19,0
1/02/2019,==BBVAPE415856397,==BBVAPE8672151,SIN GARANTIA,26600,48,0.187,0
1/02/2019,==BBVAPE360892173,==BBVAPE8880861,SIN GARANTIA,5000,12,0.2915,0
1/02/2019,==BBVAPE360892173,==BBVAPE8881203,SIN GARANTIA,5000,12,0.2915,1
1/02/2019,==BBVAPE464865519,==BBVAPE8879259,SIN GARANTIA,11000,24,0.1975,0
1/02/2019,==BBVAPE501305439,==BBVAPE8756751,SIN GARANTIA,25800,60,0.18899999999999997,0
1/02/2019,==BBVAPE501305439,==BBVAPE8874975,SIN GARANTIA,25800,60,0.18899999999999997,1
1/02/2019,==BBVAPE380623377,==BBVAPE8747049,SIN GARANTIA,15000,12,0.188,0
1/02/2019,==BBVAPE415857297,==BBVAPE8510763,SIN GARANTIA,80000,48,0.18600000000000003,1
1/02/2019,==BBVAPE462141327,==BBVAPE8708115,SIN GARANTIA,29500,60,0.188,1
1/02/2019,==BBVAPE232159989,==BBVAPE8848065,SIN GARANTIA,55000,60,0.188,0
1/02/2019,==BBVAPE360659919,==BBVAPE8740929,SIN GARANTIA,24500,48,0.188,0
1/02/2019,==BBVAPE187173507,==BBVAPE8745663,SIN GARANTIA,43000,60,0.187,0
1/02/2019,==BBVAPE388002171,==BBVAPE8970069,SIN GARANTIA,24900,60,0.18899999999999997,0
1/02/2019,==BBVAPE383449053,==BBVAPE8897619,SIN GARANTIA,6000,12,0.2915,1
1/02/2019,==BBVAPE376078881,==BBVAPE8980113,SIN GARANTIA,77200,60,0.187,0
1/02/2019,==BBVAPE416192799,==BBVAPE8835933,SIN GARANTIA,55500,60,0.185,0
1/02/2019,==BBVAPE369214311,==BBVAPE8737995,SIN GARANTIA,52500,60,0.188,0
1/02/2019,==BBVAPE401218563,==BBVAPE8991003,SIN GARANTIA,15000,24,0.25,0
1/02/2019,==BBVAPE283617255,==BBVAPE8757489,SIN GARANTIA,20000,60,0.187,1
1/02/2019,==BBVAPE382621125,==BBVAPE8922945,SIN GARANTIA,42500,60,0.18899999999999997,1
1/02/2019,==BBVAPE279129423,==BBVAPE8729949,SIN GARANTIA,58200,48,0.188,0
1/02/2019,==BBVAPE408451503,==BBVAPE8848425,SIN GARANTIA,30000,48,0.18600000000000003,0
1/02/2019,==BBVAPE385990041,==BBVAPE8885469,SIN GARANTIA,25000,48,0.187,0
1/02/2019,==BBVAPE416004627,==BBVAPE8678271,SIN GARANTIA,38000,36,0.18600000000000003,0
1/02/2019,==BBVAPE416004627,==BBVAPE8788629,SIN GARANTIA,38000,36,0.18600000000000003,1
1/02/2019,==BBVAPE377459931,==BBVAPE8974101,SIN GARANTIA,51000,60,0.1355,1
1/02/2019,==BBVAPE376179195,==BBVAPE8739759,SIN GARANTIA,10500,48,0.1965,0
1/02/2019,==BBVAPE208542693,==BBVAPE8730147,SIN GARANTIA,101000,60,0.187,0
1/02/2019,==BBVAPE386812839,==BBVAPE8950359,SIN GARANTIA,100000,48,0.1405,1
1/02/2019,==BBVAPE380047557,==BBVAPE8842197,SIN GARANTIA,81000,60,0.185,0
1/02/2019,==BBVAPE463626741,==BBVAPE8916213,SIN GARANTIA,55000,48,0.188,0
1/02/2019,==BBVAPE266449485,==BBVAPE8841981,SIN GARANTIA,16400,60,0.187,0
1/02/2019,==BBVAPE407757441,==BBVAPE8651307,SIN GARANTIA,2000,6,0.3269,0
1/02/2019,==BBVAPE407757441,==BBVAPE8653359,SIN GARANTIA,2000,6,0.3269,0
1/02/2019,==BBVAPE151188249,==BBVAPE8879421,SIN GARANTIA,10000,12,0.1965,0
1/02/2019,==BBVAPE151188249,==BBVAPE8919471,SIN GARANTIA,10000,12,0.1965,1
1/02/2019,==BBVAPE407153757,==BBVAPE8798799,SIN GARANTIA,130000,60,0.1405,1
1/02/2019,==BBVAPE376058505,==BBVAPE8732613,SIN GARANTIA,7000,36,0.302,1
1/02/2019,==BBVAPE391417779,==BBVAPE8955687,SIN GARANTIA,102000,60,0.187,1
1/02/2019,==BBVAPE399293445,==BBVAPE8899203,SIN GARANTIA,15000,24,0.18899999999999997,0
1/02/2019,==BBVAPE412722021,==BBVAPE8842251,NO DINERARIA,200000,60,0.1385,1
1/02/2019,==BBVAPE250861053,==BBVAPE8920623,SIN GARANTIA,1500,12,0.3341,0
1/02/2019,==BBVAPE418682505,==BBVAPE8898609,SIN GARANTIA,25300,60,0.18899999999999997,0
1/02/2019,==BBVAPE415332255,==BBVAPE8980419,NO DINERARIA,10000,10,0.1965,0
1/02/2019,==BBVAPE398925255,==BBVAPE8653341,SIN GARANTIA,7000,36,0.302,0
1/02/2019,==BBVAPE492281949,==BBVAPE8735889,SIN GARANTIA,30000,36,0.188,0
1/02/2019,==BBVAPE373727847,==BBVAPE8652333,SIN GARANTIA,18000,36,0.188,0
1/02/2019,==BBVAPE373727847,==BBVAPE8752791,SIN GARANTIA,18000,36,0.188,0
1/02/2019,==BBVAPE485481603,==BBVAPE8906043,SIN GARANTIA,14000,36,0.1985,1
1/02/2019,==BBVAPE400519497,==BBVAPE8750541,SIN GARANTIA,23400,60,0.187,0
1/02/2019,==BBVAPE499285551,==BBVAPE8767875,SIN GARANTIA,50000,60,0.188,0
1/02/2019,==BBVAPE499285551,==BBVAPE8816313,SIN GARANTIA,50000,60,0.188,1
1/02/2019,==BBVAPE386936697,==BBVAPE8853285,SIN GARANTIA,7000,36,0.2925,1
1/02/2019,==BBVAPE380323029,==BBVAPE8901579,SIN GARANTIA,5000,24,0.34,0
1/02/2019,==BBVAPE499251765,==BBVAPE8744997,SIN GARANTIA,25000,48,0.18899999999999997,0
1/02/2019,==BBVAPE499251765,==BBVAPE8828985,SIN GARANTIA,21000,60,0.19,1
1/02/2019,==BBVAPE8872653,==BBVAPE8765247,SIN GARANTIA,10000,24,0.165,0
1/02/2019,==BBVAPE94256193,==BBVAPE8718807,DINERARIA,14000,12,0.1955,1
1/02/2019,==BBVAPE367648599,==BBVAPE8817681,SIN GARANTIA,40000,48,0.18600000000000003,1
1/02/2019,==BBVAPE393759291,==BBVAPE8798061,SIN GARANTIA,20000,36,0.188,1
1/02/2019,==BBVAPE401603061,==BBVAPE8652459,SIN GARANTIA,31000,60,0.188,0
1/02/2019,==BBVAPE445568511,==BBVAPE8687919,DINERARIA,32000,8,0.18899999999999997,1
1/02/2019,==BBVAPE478787763,==BBVAPE8719779,SIN GARANTIA,5000,18,0.302,0
1/02/2019,==BBVAPE410566125,==BBVAPE8906997,NO DINERARIA,530000,60,0.187,0
1/02/2019,==BBVAPE386734035,==BBVAPE8814603,SIN GARANTIA,100000,60,0.185,1
1/02/2019,==BBVAPE361436529,==BBVAPE8829417,SIN GARANTIA,17500,60,0.19,1
1/02/2019,==BBVAPE419772855,==BBVAPE8761089,SIN GARANTIA,100200,60,0.187,1
1/02/2019,==BBVAPE419772855,==BBVAPE8773869,SIN GARANTIA,100200,60,0.187,0
1/02/2019,==BBVAPE419772855,==BBVAPE8788449,SIN GARANTIA,100200,60,0.187,0
1/02/2019,==BBVAPE404119011,==BBVAPE8735241,SIN GARANTIA,2000,12,0.327,1
1/02/2019,==BBVAPE380606403,==BBVAPE8656779,SIN GARANTIA,200000,60,0.1335,1
1/02/2019,==BBVAPE381375687,==BBVAPE8831451,SIN GARANTIA,66100,60,0.1355,0
1/02/2019,==BBVAPE378761403,==BBVAPE8899473,SIN GARANTIA,18500,48,0.18899999999999997,0
1/02/2019,==BBVAPE447673521,==BBVAPE8770359,SIN GARANTIA,21800,60,0.19,0
1/02/2019,==BBVAPE407662347,==BBVAPE8952375,SIN GARANTIA,17600,60,0.19,1
1/02/2019,==BBVAPE217298559,==BBVAPE8867307,SIN GARANTIA,112000,60,0.1355,0
1/02/2019,==BBVAPE383929041,==BBVAPE8758713,SIN GARANTIA,66500,60,0.18600000000000003,0
1/02/2019,==BBVAPE383929041,==BBVAPE8847975,SIN GARANTIA,20000,24,0.188,0
1/02/2019,==BBVAPE406318467,==BBVAPE8682663,SIN GARANTIA,20000,24,0.159,0
1/02/2019,==BBVAPE378219081,==BBVAPE8456007,SIN GARANTIA,58900,48,0.188,0
1/02/2019,==BBVAPE378219081,==BBVAPE8527701,SIN GARANTIA,25000,36,0.18899999999999997,0
1/02/2019,==BBVAPE378219081,==BBVAPE8772321,SIN GARANTIA,10010,48,0.1985,0
1/02/2019,==BBVAPE378219081,==BBVAPE8844393,SIN GARANTIA,39500,60,0.18899999999999997,0
1/02/2019,==BBVAPE378219081,==BBVAPE8954805,SIN GARANTIA,10010,48,0.1985,1
1/02/2019,==BBVAPE399412929,==BBVAPE8890869,NO DINERARIA,119000,120,0.1395,1
1/02/2019,==BBVAPE399412929,==BBVAPE8907357,SIN GARANTIA,119000,60,0.1395,0
1/02/2019,==BBVAPE396879591,==BBVAPE8776749,SIN GARANTIA,25200,48,0.18899999999999997,0
1/02/2019,==BBVAPE410165859,==BBVAPE8783085,SIN GARANTIA,78000,60,0.18600000000000003,0
1/02/2019,==BBVAPE361145433,==BBVAPE8870547,SIN GARANTIA,102000,60,0.185,1
1/02/2019,==BBVAPE414169311,==BBVAPE8979537,SIN GARANTIA,85500,60,0.188,0
1/02/2019,==BBVAPE412423527,==BBVAPE8721543,SIN GARANTIA,23700,60,0.188,0
1/02/2019,==BBVAPE245803557,==BBVAPE8931567,SIN GARANTIA,10000,24,0.1985,1
1/02/2019,==BBVAPE361772769,==BBVAPE8910309,SIN GARANTIA,20000,36,0.165,0
1/02/2019,==BBVAPE382420695,==BBVAPE8792067,SIN GARANTIA,1000,6,0.327,1
1/02/2019,==BBVAPE365065959,==BBVAPE8739147,NO DINERARIA,70000,60,0.188,0
1/02/2019,==BBVAPE399681903,==BBVAPE8817303,SIN GARANTIA,30000,48,0.18899999999999997,1
1/02/2019,==BBVAPE396271551,==BBVAPE8828103,SIN GARANTIA,7000,24,0.337,0
1/02/2019,==BBVAPE377479839,==BBVAPE8793867,SIN GARANTIA,55000,36,0.1415,1
1/02/2019,==BBVAPE53773653,==BBVAPE8729859,SIN GARANTIA,30000,48,0.165,1
1/02/2019,==BBVAPE447848949,==BBVAPE8656581,SIN GARANTIA,35000,24,0.188,0
1/02/2019,==BBVAPE481034757,==BBVAPE8758065,SIN GARANTIA,24600,24,0.19,1
1/02/2019,==BBVAPE490323009,==BBVAPE8641623,SIN GARANTIA,15000,36,0.18899999999999997,0
1/02/2019,==BBVAPE411132999,==BBVAPE8761881,SIN GARANTIA,100000,60,0.184,0
1/02/2019,==BBVAPE411132999,==BBVAPE8880537,SIN GARANTIA,66600,48,0.185,0
1/02/2019,==BBVAPE36787755,==BBVAPE8668047,NO DINERARIA,120000,60,0.184,0
1/02/2019,==BBVAPE370748001,==BBVAPE8747031,SIN GARANTIA,30000,48,0.18899999999999997,1
1/02/2019,==BBVAPE377787513,==BBVAPE8815053,DINERARIA,160000,48,0.1425,0
1/02/2019,==BBVAPE245214039,==BBVAPE8665905,SIN GARANTIA,233100,120,0.1335,1
1/02/2019,==BBVAPE142553073,==BBVAPE8663673,SIN GARANTIA,8000,36,0.302,1
1/02/2019,==BBVAPE265012185,==BBVAPE8870745,SIN GARANTIA,65200,60,0.18600000000000003,0
1/02/2019,==BBVAPE265012185,==BBVAPE8897205,SIN GARANTIA,65200,60,0.18600000000000003,0
1/02/2019,==BBVAPE455489283,==BBVAPE8780925,SIN GARANTIA,70000,48,0.188,0
1/02/2019,==BBVAPE32324403,==BBVAPE8975757,SIN GARANTIA,34000,12,0.165,0
1/02/2019,==BBVAPE49007757,==BBVAPE8769819,SIN GARANTIA,91300,60,0.188,0
1/02/2019,==BBVAPE49007757,==BBVAPE8788809,SIN GARANTIA,91300,60,0.188,0
1/02/2019,==BBVAPE437982375,==BBVAPE8966037,SIN GARANTIA,26900,60,0.18899999999999997,1
1/02/2019,==BBVAPE377660757,==BBVAPE8770449,SIN GARANTIA,5000,10,0.295,0
1/02/2019,==BBVAPE370538769,==BBVAPE8989743,SIN GARANTIA,130000,48,0.187,1
1/02/2019,==BBVAPE20701533,==BBVAPE8685705,NO DINERARIA,200000,60,0.1385,1
1/02/2019,==BBVAPE380705691,==BBVAPE8773833,SIN GARANTIA,80000,48,0.188,0
1/02/2019,==BBVAPE398326521,==BBVAPE8724369,SIN GARANTIA,70000,48,0.1405,1
1/02/2019,==BBVAPE392945439,==BBVAPE8937291,SIN GARANTIA,9200,36,0.302,1
1/02/2019,==BBVAPE424111467,==BBVAPE8645241,SIN GARANTIA,14000,36,0.1965,1
1/02/2019,==BBVAPE365246355,==BBVAPE8913819,SIN GARANTIA,6000,12,0.2925,1
1/02/2019,==BBVAPE431117337,==BBVAPE8639949,NO DINERARIA,150000,60,0.185,1
1/02/2019,==BBVAPE373047861,==BBVAPE8594121,SIN GARANTIA,5000,6,0.2925,1
1/02/2019,==BBVAPE269952069,==BBVAPE8678109,SIN GARANTIA,50000,60,0.18600000000000003,0
1/02/2019,==BBVAPE269952069,==BBVAPE8780385,SIN GARANTIA,50000,60,0.18600000000000003,0
1/02/2019,==BBVAPE269952069,==BBVAPE8866929,SIN GARANTIA,30000,60,0.187,0
1/02/2019,==BBVAPE269952069,==BBVAPE8883327,SIN GARANTIA,30000,48,0.187,0
1/02/2019,==BBVAPE380775675,==BBVAPE8662791,SIN GARANTIA,4000,18,0.327,1
1/02/2019,==BBVAPE377504517,==BBVAPE8740641,SIN GARANTIA,60000,48,0.188,0
1/02/2019,==BBVAPE386847291,==BBVAPE8745699,SIN GARANTIA,33700,36,0.188,0
1/02/2019,==BBVAPE425208387,==BBVAPE8910903,SIN GARANTIA,2000,12,0.3341,0
1/02/2019,==BBVAPE425208387,==BBVAPE8990013,SIN GARANTIA,3000,12,0.3341,0
1/02/2019,==BBVAPE425208387,==BBVAPE8992515,SIN GARANTIA,3000,12,0.3341,1
1/02/2019,==BBVAPE368837553,==BBVAPE8539509,SIN GARANTIA,70000,60,0.188,0
1/02/2019,==BBVAPE426317601,==BBVAPE8753403,SIN GARANTIA,13900,36,0.1985,1
1/02/2019,==BBVAPE465802923,==BBVAPE8933745,SIN GARANTIA,27000,36,0.18600000000000003,1
1/02/2019,==BBVAPE492496383,==BBVAPE8742009,DINERARIA,40000,12,0.2015,1
1/02/2019,==BBVAPE385347027,==BBVAPE8885055,SIN GARANTIA,22000,24,0.188,0
1/02/2019,==BBVAPE493095189,==BBVAPE8928111,SIN GARANTIA,11800,36,0.1985,1
1/02/2019,==BBVAPE395955453,==BBVAPE8919957,SIN GARANTIA,21000,60,0.19,0
1/02/2019,==BBVAPE465131037,==BBVAPE8722299,SIN GARANTIA,50000,12,0.185,0
1/02/2019,==BBVAPE367274991,==BBVAPE8708889,SIN GARANTIA,24900,24,0.187,0
1/02/2019,==BBVAPE365456469,==BBVAPE8822793,SIN GARANTIA,16100,60,0.187,0
1/02/2019,==BBVAPE387229161,==BBVAPE8796315,SIN GARANTIA,90000,60,0.1365,1
1/02/2019,==BBVAPE249864033,==BBVAPE8822325,SIN GARANTIA,5000,12,0.302,0
1/02/2019,==BBVAPE419102283,==BBVAPE8882535,SIN GARANTIA,4000,12,0.327,1
1/02/2019,==BBVAPE234139377,==BBVAPE8633685,SIN GARANTIA,80000,48,0.185,1
1/02/2019,==BBVAPE380923617,==BBVAPE8702445,SIN GARANTIA,35000,24,0.18600000000000003,1
1/02/2019,==BBVAPE440891895,==BBVAPE8920155,SIN GARANTIA,32300,60,0.18899999999999997,0
1/02/2019,==BBVAPE136018317,==BBVAPE8687379,NO DINERARIA,355000,79,0.1345,0
1/02/2019,==BBVAPE378284853,==BBVAPE8872239,SIN GARANTIA,35000,48,0.187,1
1/02/2019,==BBVAPE432211341,==BBVAPE8695011,SIN GARANTIA,20000,48,0.188,1
1/02/2019,==BBVAPE255886347,==BBVAPE8759145,NO DINERARIA,200000,120,0.1335,0
1/02/2019,==BBVAPE362660457,==BBVAPE8815251,SIN GARANTIA,71900,48,0.187,0
1/02/2019,==BBVAPE424980651,==BBVAPE8724729,SIN GARANTIA,97000,60,0.188,0
1/02/2019,==BBVAPE206980221,==BBVAPE8827887,SIN GARANTIA,86500,60,0.18600000000000003,0
1/02/2019,==BBVAPE416653671,==BBVAPE8785461,SIN GARANTIA,8000,24,0.302,0
1/02/2019,==BBVAPE400555173,==BBVAPE8876505,SIN GARANTIA,15000,36,0.18899999999999997,0
1/02/2019,==BBVAPE388186923,==BBVAPE8926995,SIN GARANTIA,25000,60,0.18899999999999997,0
1/02/2019,==BBVAPE388186923,==BBVAPE8935959,SIN GARANTIA,40000,48,0.18899999999999997,0
1/02/2019,==BBVAPE147139671,==BBVAPE8799195,SIN GARANTIA,30000,24,0.165,1
1/02/2019,==BBVAPE386877045,==BBVAPE8439951,SIN GARANTIA,525000,60,0.1335,0
1/02/2019,==BBVAPE501534471,==BBVAPE8893335,SIN GARANTIA,110000,60,0.184,0
1/02/2019,==BBVAPE501534471,==BBVAPE8898285,SIN GARANTIA,110000,60,0.184,0
1/02/2019,==BBVAPE501534471,==BBVAPE8904549,SIN GARANTIA,110000,60,0.184,0
1/02/2019,==BBVAPE403036671,==BBVAPE8889789,SIN GARANTIA,44200,24,0.18899999999999997,0
1/02/2019,==BBVAPE41961135,==BBVAPE8570379,SIN GARANTIA,154000,48,0.1355,0
1/02/2019,==BBVAPE375861603,==BBVAPE8720841,SIN GARANTIA,30000,24,0.18899999999999997,0
1/02/2019,==BBVAPE368499153,==BBVAPE8948541,SIN GARANTIA,85400,60,0.18600000000000003,0
1/02/2019,==BBVAPE402299085,==BBVAPE8719329,SIN GARANTIA,20500,60,0.19,0
1/02/2019,==BBVAPE385945887,==BBVAPE8721849,SIN GARANTIA,28800,60,0.187,0
1/02/2019,==BBVAPE360801075,==BBVAPE8653089,SIN GARANTIA,20000,36,0.19,0
1/02/2019,==BBVAPE390438741,==BBVAPE8994099,SIN GARANTIA,82000,60,0.1355,1
1/02/2019,==BBVAPE374460177,==BBVAPE8718825,SIN GARANTIA,10500,60,0.1965,0
1/02/2019,==BBVAPE374460177,==BBVAPE8827689,SIN GARANTIA,24900,60,0.188,1
1/02/2019,==BBVAPE373970415,==BBVAPE8990085,SIN GARANTIA,89000,60,0.18600000000000003,0
1/02/2019,==BBVAPE401547711,==BBVAPE8740371,SIN GARANTIA,10000,60,0.1975,1
1/02/2019,==BBVAPE415056603,==BBVAPE8826483,SIN GARANTIA,24300,60,0.187,0
1/02/2019,==BBVAPE214825395,==BBVAPE8734845,SIN GARANTIA,2000,12,0.37200000000000005,0
1/02/2019,==BBVAPE407393013,==BBVAPE8825781,SIN GARANTIA,30000,36,0.188,0
1/02/2019,==BBVAPE448650165,==BBVAPE8658489,SIN GARANTIA,80000,60,0.185,1
1/02/2019,==BBVAPE465326805,==BBVAPE8899653,SIN GARANTIA,22100,60,0.19,0
1/02/2019,==BBVAPE473588643,==BBVAPE8961483,SIN GARANTIA,27700,60,0.188,1
1/02/2019,==BBVAPE367928589,==BBVAPE8758965,SIN GARANTIA,150000,60,0.187,0
1/02/2019,==BBVAPE423697593,==BBVAPE8894127,SIN GARANTIA,25000,48,0.187,1
1/02/2019,==BBVAPE391138761,==BBVAPE8883957,SIN GARANTIA,50000,60,0.1405,1
1/02/2019,==BBVAPE491369799,==BBVAPE8839083,SIN GARANTIA,25700,48,0.18600000000000003,0
1/02/2019,==BBVAPE378506253,==BBVAPE8641371,SIN GARANTIA,5000,12,0.302,0
1/02/2019,==BBVAPE441625377,==BBVAPE8804739,SIN GARANTIA,25000,24,0.188,0
1/02/2019,==BBVAPE492839193,==BBVAPE8767533,SIN GARANTIA,25700,60,0.18899999999999997,0
